"","Otu0001","Otu0002","Otu0003","Otu0004","Otu0005","Otu0006","Otu0007","Otu0008","Otu0009","Otu0010","Otu0011","Otu0012","Otu0013","Otu0014","Otu0015","Otu0016","Otu0017","Otu0018","Otu0019","Otu0020","Otu0021","Otu0022","Otu0023","Otu0024","Otu0025","Otu0026","Otu0027","Otu0028","Otu0029","Otu0030","Otu0031","Otu0032","Otu0033","Otu0034","Otu0035","Otu0036","Otu0037","Otu0038","Otu0039","Otu0040","Otu0041","Otu0042","Otu0043","Otu0044","Otu0045","Otu0046","Otu0047","Otu0048","Otu0049","Otu0050","Otu0051","Otu0052","Otu0053","Otu0054","Otu0055","Otu0056","Otu0057","Otu0058","Otu0059","Otu0060","Otu0061","Otu0062","Otu0063","Otu0064","Otu0065","Otu0066","Otu0068","Otu0069","Otu0070","Otu0071","Otu0072","Otu0073","Otu0074","Otu0075","Otu0076","Otu0077","Otu0078","Otu0079","Otu0081","Otu0082","Otu0083","Otu0084","Otu0085","Otu0087","Otu0088","Otu0089","Otu0090","Otu0092","Otu0093","Otu0094","Otu0095","Otu0096","Otu0097","Otu0098","Otu0099","Otu0102","Otu0103","Otu0104","Otu0106","Otu0107","Otu0108","Otu0109","Otu0110","Otu0112","Otu0113","Otu0114","Otu0115","Otu0116","Otu0118","Otu0120","Otu0122","Otu0123","Otu0124","Otu0127","Otu0128","Otu0129","Otu0130","Otu0131","Otu0132","Otu0133","Otu0134","Otu0136","Otu0138","Otu0139","Otu0140","Otu0141","Otu0142","Otu0143","Otu0144","Otu0145","Otu0146","Otu0147","Otu0148","Otu0149","Otu0150","Otu0152","Otu0154","Otu0155","Otu0156","Otu0157","Otu0158","Otu0160","Otu0161","Otu0162","Otu0163","Otu0164","Otu0165","Otu0166","Otu0167","Otu0168","Otu0169","Otu0170","Otu0171","Otu0172","Otu0173","Otu0174","Otu0175","Otu0176","Otu0177","Otu0179","Otu0180","Otu0181","Otu0182","Otu0183","Otu0184","Otu0185","Otu0186","Otu0187","Otu0189","Otu0190","Otu0191","Otu0192","Otu0193","Otu0195","Otu0196","Otu0197","Otu0198","Otu0199","Otu0200","Otu0201","Otu0202","Otu0204","Otu0205","Otu0208","Otu0209","Otu0211","Otu0214","Otu0215","Otu0217","Otu0218","Otu0220","Otu0221","Otu0224","Otu0227","Otu0228","Otu0229","Otu0230","Otu0231","Otu0232","Otu0233","Otu0234","Otu0235","Otu0236","Otu0238","Otu0239","Otu0243","Otu0247","Otu0251","Otu0252","Otu0253","Otu0256","Otu0260","Otu0261","Otu0262","Otu0264","Otu0266","Otu0270","Otu0271","Otu0272","Otu0273","Otu0274","Otu0275","Otu0277","Otu0279","Otu0280","Otu0283","Otu0284","Otu0285","Otu0291","Otu0293","Otu0295","Otu0297","Otu0298","Otu0299","Otu0301","Otu0304","Otu0308","Otu0309","Otu0312","Otu0313","Otu0318","Otu0322","Otu0325","Otu0330","Otu0331","Otu0340","Otu0341","Otu0343","Otu0345","Otu0355","Otu0356","Otu0357","Otu0358","Otu0361","Otu0371","Otu0380","Otu0382","Otu0387","Otu0395","Otu0397","Otu0401","Otu0423","Otu0425","Otu0426","Otu0435","Otu0445","Otu0469","Otu0484","Otu0494","Otu0505","Otu0553"
"83",6201,13674,0,153,2603,0,99,726,457,0,0,144,331,300,42,552,1307,288,0,0,0,93,95,96,0,154,333,150,0,0,0,163,0,15,122,0,325,0,143,53,170,64,52,101,0,0,0,180,0,0,26,25,0,0,1,139,0,0,0,0,29,2,0,0,40,62,0,62,60,482,64,56,0,0,100,0,0,4,66,23,67,44,18,0,0,0,18,161,22,71,0,90,6,63,30,52,141,16,0,21,0,22,13,14,129,0,14,0,0,0,5,0,0,0,0,0,0,31,0,0,31,0,8,7,0,0,0,0,4,0,0,13,0,49,0,0,14,0,7,14,1,6,1,30,15,1,0,0,9,0,0,0,0,0,3,0,0,7,0,0,0,2,10,21,0,0,4,0,0,12,16,0,0,5,2,0,0,11,0,18,0,0,0,0,10,0,0,12,0,0,0,5,0,0,3,0,0,3,0,0,5,0,0,83,11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7",802,19709,0,8,67,0,236,2213,263,0,0,70,0,499,116,715,594,338,0,0,0,204,141,297,0,241,213,442,10,0,0,494,0,57,116,0,191,0,1044,394,188,111,39,54,0,0,0,233,0,0,23,50,0,0,14,163,0,0,0,0,17,39,0,9,283,228,0,48,34,666,81,0,0,0,228,0,0,4,130,47,117,0,141,0,0,0,106,2,24,26,0,50,4,83,26,2,0,10,7,15,1,33,105,36,0,0,5,0,0,3,10,0,0,0,0,0,0,48,0,0,2,0,8,0,0,1,0,0,0,0,39,55,0,53,0,0,18,0,9,37,0,2,5,0,26,9,1,31,31,0,0,0,0,20,0,0,0,0,0,0,4,0,18,4,0,0,0,1,0,0,1,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"62",7384,12024,0,603,111,0,93,1205,1055,0,16,120,700,253,80,1376,1411,163,0,0,54,167,112,125,3,338,722,231,12,0,0,233,4,0,105,0,423,0,387,130,154,366,69,146,0,0,0,331,0,0,110,42,0,0,15,69,0,0,0,0,127,5,0,26,73,59,0,80,26,159,79,105,0,0,142,0,0,0,207,36,60,95,46,21,0,0,27,231,33,134,0,141,17,141,23,114,139,18,16,24,1,22,33,33,2,0,20,0,0,5,36,0,0,0,0,0,0,55,0,0,19,0,18,6,0,8,0,18,0,0,8,14,0,59,0,0,9,0,19,30,15,7,6,7,13,11,0,13,14,0,0,0,0,16,12,0,0,0,0,0,11,0,1,28,0,6,0,5,0,7,27,34,0,3,5,3,0,10,0,13,0,0,0,0,21,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,491,10,3,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"253",5334,12667,0,93,1392,2,486,893,35,0,3997,381,1144,405,79,597,23,414,0,0,0,186,155,81,0,200,758,375,25,0,0,178,0,93,132,0,322,108,225,258,199,111,103,185,15,0,0,163,0,0,217,0,0,3,172,88,0,0,67,0,87,84,103,118,32,163,0,80,82,71,41,55,0,0,105,0,0,12,30,39,109,0,45,0,0,0,7,168,17,58,0,110,27,35,23,0,71,22,21,70,0,67,15,10,277,12,15,0,0,3,21,6,0,3,1,0,0,27,0,0,79,0,0,15,0,68,0,5,51,0,9,3,0,0,4,0,0,0,11,11,16,13,7,0,12,0,9,0,0,0,0,0,0,0,3,0,0,2,0,0,0,5,0,17,0,0,0,30,0,0,0,0,2,0,0,0,0,9,0,2,0,0,0,4,0,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"180",7801,1126,0,2187,596,0,748,1572,832,1779,4261,98,486,647,210,331,40,824,0,0,5,218,201,164,0,434,1906,226,731,0,0,325,44,730,139,0,627,69,184,412,343,171,292,126,41,226,0,22,0,0,285,276,0,193,253,35,0,252,142,0,104,383,1,217,270,170,0,34,243,0,42,129,0,0,152,0,1130,1,3,73,5,40,36,124,0,0,53,28,121,28,0,62,6,5,28,0,1,126,27,22,70,29,0,27,61,25,28,0,0,40,18,18,91,2,20,6,15,43,12,0,3,0,0,74,0,34,0,19,20,0,12,28,0,0,12,0,0,0,30,48,2,52,6,0,7,0,9,0,0,0,31,62,39,0,8,0,7,18,0,32,0,7,0,5,0,7,4,0,0,4,0,0,0,0,11,0,0,0,0,17,8,0,0,0,0,0,0,0,0,0,29,2,12,0,0,5,0,0,0,0,0,0,12,0,1,0,12,0,8,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"81",9279,0,0,922,1509,81,1893,927,162,2384,1606,278,581,544,503,135,121,292,0,0,152,52,403,93,0,366,1038,223,302,0,0,149,109,915,221,0,307,97,91,80,235,610,159,100,210,0,0,44,0,0,392,105,0,272,44,36,0,962,388,0,138,99,0,60,114,86,590,29,231,0,40,148,0,0,44,0,0,11,20,84,4,117,80,22,0,0,33,18,63,38,0,58,9,11,12,0,46,107,13,40,89,20,0,24,41,32,14,0,0,27,23,236,295,0,11,6,0,32,77,0,11,0,0,19,0,117,0,17,65,0,20,1,0,0,13,0,12,37,11,16,1,9,18,0,17,0,11,1,0,0,43,41,14,0,5,0,5,9,0,29,0,1,0,13,23,13,8,0,0,13,0,0,3,0,11,0,0,0,0,0,9,0,0,6,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"144",3426,436,0,1061,2624,568,3303,1138,631,4347,4151,469,2019,568,431,910,0,774,0,0,949,78,259,193,0,736,633,424,254,0,0,127,140,758,177,0,506,187,124,86,367,685,186,402,497,0,0,30,0,0,3,111,0,484,57,99,0,1576,755,0,295,101,0,99,116,100,961,102,323,16,74,152,0,0,174,0,8,174,22,112,5,196,38,20,0,0,91,16,135,64,0,84,39,11,72,0,212,170,18,102,180,147,63,46,136,54,21,0,0,16,38,73,494,0,13,11,12,41,110,12,21,0,44,73,0,73,0,13,45,0,22,4,0,0,24,0,3,34,55,26,1,15,73,4,20,0,33,16,0,0,34,61,19,0,22,0,49,13,0,44,16,12,0,29,16,58,33,0,1,4,2,0,13,0,29,14,0,21,0,13,1,0,0,23,0,7,0,7,8,0,11,9,5,3,24,0,0,3,0,0,0,0,50,5,7,0,0,0,9,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"215",8114,210,0,911,1156,103,1394,280,102,1703,1413,228,878,185,81,92,0,200,0,0,3692,7,120,42,0,197,257,68,171,0,0,70,14,264,68,0,129,46,9,45,68,172,44,66,71,4,0,11,0,0,559,26,0,95,23,6,0,921,180,0,132,42,0,57,33,24,111,31,36,0,11,81,0,0,22,0,0,6,0,34,8,69,38,12,0,0,37,4,20,6,0,10,7,0,5,0,81,117,0,17,65,16,0,8,0,16,11,0,0,4,12,10,280,0,0,1,2,9,101,1,10,0,13,12,0,102,0,16,19,0,8,0,0,0,1,0,0,4,7,7,2,0,18,0,0,0,20,1,0,0,9,13,7,0,0,0,53,0,0,18,0,0,0,3,6,26,0,0,0,3,0,17,0,0,8,2,0,0,0,1,2,0,0,2,0,0,0,0,0,0,10,0,23,0,0,0,0,0,0,0,0,0,31,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"228",8057,1456,0,3731,267,1,1014,464,98,3129,2433,249,729,304,112,103,120,122,0,0,0,26,96,74,0,450,280,109,276,0,0,38,12,579,110,0,430,93,10,33,192,162,76,67,147,8,0,44,0,0,657,205,0,192,89,40,0,1059,399,0,154,40,1,47,29,0,178,37,78,4,37,63,0,0,59,0,30,0,0,45,0,26,5,103,0,0,30,73,80,17,0,70,30,0,1,0,36,113,13,6,27,10,0,12,0,16,2,0,54,31,5,21,324,0,4,28,13,6,17,0,1,0,25,3,31,36,0,1,30,0,10,0,0,0,8,0,0,53,15,22,5,7,27,1,0,0,3,0,0,0,78,94,47,0,1,0,43,0,0,2,0,0,0,6,3,49,5,0,3,6,0,42,0,0,5,11,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"100",3994,17984,3,180,959,0,833,582,500,0,1409,140,711,288,328,1124,1320,327,0,0,0,384,216,118,0,376,314,375,0,0,0,172,0,42,108,0,230,0,207,180,269,243,153,152,57,0,0,72,0,0,17,60,0,0,125,144,0,294,294,0,89,46,577,213,27,122,0,99,61,3,57,57,0,0,218,0,0,4,50,41,47,14,91,0,0,0,9,167,0,104,0,117,11,36,14,0,38,28,13,142,22,28,0,15,279,4,17,0,0,0,11,14,97,0,26,0,0,13,0,90,36,0,0,26,0,63,0,8,16,0,0,0,0,0,40,0,1,0,21,7,43,15,8,0,9,0,19,11,0,0,0,0,0,0,17,0,0,3,0,0,0,11,0,7,0,0,0,27,0,0,10,0,3,0,9,0,0,41,0,3,0,0,0,0,0,8,0,8,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,2,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"92",11060,8786,7,2477,763,0,235,671,723,438,2058,232,371,384,398,355,768,148,0,0,12,365,97,84,0,302,480,481,233,0,0,263,0,248,113,0,273,29,152,261,159,431,110,60,84,6,0,25,0,0,450,85,0,0,336,49,0,302,524,0,166,107,318,125,112,193,0,59,62,0,25,139,0,0,189,0,1,0,18,94,34,30,108,52,0,0,15,90,0,134,0,108,10,8,7,3,17,44,19,38,10,12,0,15,408,10,26,0,0,22,7,18,80,0,75,0,0,9,0,13,2,0,0,103,0,53,0,1,31,0,3,5,0,0,15,0,0,0,9,36,59,13,16,4,1,0,53,0,0,0,6,0,0,0,5,0,23,6,0,32,0,0,0,19,0,0,0,2,0,14,0,0,5,0,4,0,0,2,0,2,0,0,0,3,0,4,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"91",17104,28,1098,2500,2631,14,3924,1350,1328,4450,9,154,1704,775,890,358,1161,513,0,0,474,226,477,308,0,409,775,441,700,0,0,282,347,1976,240,0,291,143,202,265,502,393,244,263,587,0,61,186,0,0,1231,90,0,737,164,135,0,1874,1590,0,491,158,308,138,191,185,690,59,203,0,130,253,0,0,130,0,32,160,53,131,15,481,107,1,0,0,103,55,119,51,0,49,15,28,52,8,181,63,59,101,65,51,51,21,0,153,18,0,12,59,29,2026,652,10,24,0,4,43,8,18,13,0,19,41,0,90,0,49,96,0,25,6,0,0,1,0,3,0,17,34,6,59,12,7,55,0,53,21,2,0,71,66,30,6,15,0,49,38,0,89,0,7,2,14,114,12,3,6,0,18,4,0,7,0,35,0,1,14,0,27,5,58,0,17,5,15,14,0,1,0,35,1,1,0,19,5,0,2,0,0,0,0,62,7,18,14,0,0,9,0,0,0,2,0,2,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"217",3391,0,8,186,428,159,8219,972,25,0,1631,289,357,286,547,331,1350,720,0,0,25,53,640,151,0,814,382,324,103,0,0,143,137,357,392,0,411,54,76,60,232,79,104,78,247,78,43,45,0,0,0,73,0,672,0,108,0,3,290,0,0,114,25,29,121,114,349,24,0,0,49,28,0,0,153,0,0,29,43,226,8,0,98,3,0,0,124,143,35,0,0,62,5,23,10,0,1,120,33,32,217,30,59,29,0,53,36,0,0,13,11,13,0,0,53,0,0,30,3,14,23,0,19,53,0,0,0,11,36,0,45,7,0,0,0,0,0,0,1,36,0,3,45,0,18,0,0,2,0,0,40,13,44,0,0,0,0,0,0,0,101,6,0,0,31,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"247",6458,0,0,495,842,224,2050,313,95,47,3206,36,717,413,605,333,40,338,0,0,94,10,65,121,0,283,0,93,385,0,0,90,61,707,305,0,180,35,34,189,189,207,98,65,140,230,361,34,0,0,45,43,0,162,224,32,0,0,289,0,49,72,28,32,47,33,21,34,62,0,22,86,0,0,45,0,0,39,9,49,12,59,9,10,0,0,4,14,74,20,0,0,5,5,16,0,31,55,11,47,106,19,26,8,0,1,4,0,0,4,14,15,0,0,14,30,8,6,46,45,4,0,22,13,17,23,0,1,30,0,14,0,0,0,0,0,0,52,10,7,22,8,31,0,5,0,9,0,0,0,17,117,5,0,2,0,22,5,0,24,12,0,0,5,7,52,0,11,0,2,0,0,0,0,19,8,0,0,0,0,0,0,0,4,0,4,0,0,1,0,0,0,12,9,5,0,0,0,0,0,0,0,39,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"158",6032,0,0,624,506,3,4383,758,277,914,23,17,570,207,515,289,860,1139,0,0,192,65,145,147,0,48,23,130,938,0,0,69,128,603,293,0,195,206,65,171,263,178,229,375,408,1521,156,203,0,0,153,34,0,587,58,54,0,0,1118,0,14,151,88,125,150,79,912,101,31,0,198,55,0,0,51,0,35,0,36,44,0,56,80,24,0,0,215,29,72,16,0,0,22,18,28,0,35,88,16,65,8,31,0,18,0,43,21,0,154,0,8,2,0,0,24,31,27,14,175,183,2,0,52,66,32,0,0,16,23,0,13,10,0,0,9,0,10,24,16,13,91,17,33,0,6,0,38,0,0,0,55,147,52,0,2,0,0,0,0,35,0,8,0,26,10,20,13,0,0,8,0,0,0,0,0,41,0,0,0,0,8,0,0,7,5,0,0,10,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19",2579,13258,0,106,951,0,201,621,125,10,1898,34,577,267,46,615,49,155,0,0,0,250,64,50,0,260,398,464,64,0,0,89,0,80,113,0,163,41,150,223,146,130,66,73,10,0,0,58,0,0,172,39,0,13,95,119,0,117,184,0,46,59,140,46,49,71,0,55,56,0,49,49,0,0,222,0,0,0,44,48,26,1,114,0,0,0,2,155,20,12,0,120,7,33,5,0,49,39,13,94,56,58,0,1,128,10,6,0,0,7,10,1,19,0,7,0,0,15,0,26,26,0,0,3,0,8,0,0,15,0,5,0,0,0,6,0,0,0,11,10,5,10,5,0,0,0,10,4,0,0,0,0,0,0,12,0,0,0,0,1,0,6,0,2,0,29,0,1,0,0,3,0,0,0,24,0,0,7,0,0,0,0,0,0,0,0,0,1,0,0,0,7,0,0,1,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"49",5987,0,0,2157,231,1,1385,913,525,1944,2760,63,673,640,749,169,4,213,0,0,17,144,325,108,0,611,1018,120,562,0,0,216,74,1134,87,0,299,101,115,92,277,452,155,88,105,0,0,30,0,0,10,190,0,216,136,27,0,720,415,0,77,124,3,80,95,85,86,37,97,1,55,87,0,0,155,0,135,2,5,55,0,18,101,10,0,0,12,18,80,22,0,74,50,2,8,0,4,181,18,21,35,23,0,20,0,66,22,0,0,47,17,153,235,6,11,0,19,30,2,21,3,0,0,21,0,17,0,17,37,0,0,4,0,0,11,0,1,0,10,22,0,15,12,0,0,0,16,1,0,0,0,43,25,0,0,0,2,0,0,1,0,0,0,8,0,13,0,0,0,0,0,0,0,0,0,0,0,1,0,2,9,0,0,0,0,2,0,0,0,0,0,7,2,10,0,0,0,1,0,0,0,0,6,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"220",5491,16,0,785,1743,306,3138,604,446,1992,1118,0,536,271,301,214,334,597,0,0,3,47,204,88,0,256,702,139,143,0,0,106,225,402,133,0,189,197,54,81,193,251,94,91,227,18,0,42,0,0,501,70,0,328,101,126,0,1431,556,0,84,64,0,57,43,127,647,56,142,21,52,53,0,0,52,0,0,62,23,50,0,139,71,0,0,0,16,36,51,46,0,48,22,6,6,0,306,70,8,29,59,44,0,13,0,104,18,0,0,15,7,0,439,0,11,0,6,33,57,31,8,0,0,24,0,16,0,0,30,0,13,0,0,0,2,0,17,0,9,16,0,12,15,0,9,0,21,0,0,0,43,79,9,0,6,0,12,5,0,24,0,2,0,27,8,2,7,0,0,4,0,0,3,0,5,0,0,0,0,13,1,0,0,17,7,10,0,0,0,0,20,0,0,0,26,0,0,0,0,0,0,0,57,12,41,1,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30",5205,20,0,1475,1963,330,2905,546,72,1575,1039,220,1500,228,350,184,115,201,0,0,352,16,280,41,0,261,318,99,108,0,0,62,96,468,92,0,76,68,29,114,91,341,77,88,227,15,0,9,0,0,1693,35,0,162,21,15,0,763,267,0,255,58,31,19,28,166,170,44,83,10,42,63,0,0,32,0,2,126,7,10,9,123,35,0,0,0,12,6,30,26,0,53,13,14,21,0,86,48,3,29,116,25,44,2,0,14,5,0,0,11,16,44,253,0,6,23,17,9,63,8,17,0,5,15,0,175,0,27,13,0,2,0,0,0,11,0,5,24,10,12,0,4,19,1,3,0,18,0,0,0,71,25,15,0,5,0,15,12,0,8,35,0,0,14,43,22,6,0,0,15,8,0,1,0,10,9,0,0,0,8,0,0,0,4,0,4,0,0,0,0,22,3,5,6,9,0,0,0,0,0,0,0,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"70",11238,40,0,496,2156,86,2540,469,20,24,3115,386,461,269,223,116,54,210,0,0,877,21,197,53,0,279,621,102,184,0,0,77,60,515,169,0,203,76,7,9,135,289,113,72,88,22,0,22,0,0,2,0,0,107,9,38,0,295,250,0,8,36,0,25,21,0,197,30,0,0,20,76,0,0,72,0,0,15,0,71,25,2,37,0,0,0,19,31,16,12,0,64,10,0,7,0,78,119,4,51,0,31,13,7,0,18,7,0,0,7,10,34,84,0,7,6,0,17,29,17,10,0,21,34,20,26,0,51,42,0,19,0,0,0,12,0,1,0,3,3,0,0,25,0,0,0,0,0,0,0,6,80,18,0,0,0,0,16,0,0,6,0,0,15,1,5,0,4,0,0,0,0,0,0,0,10,0,0,0,5,0,0,0,1,4,8,0,0,0,0,0,3,4,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"257",111,40,776,59,188,2,1149,744,140,1298,1406,139,77,214,222,212,0,560,0,0,14,60,322,102,0,290,72,303,104,0,0,112,48,80,211,0,121,31,148,47,198,34,98,45,113,0,0,70,0,0,18,34,0,556,19,148,0,604,212,0,35,76,0,43,118,121,374,12,57,0,82,7,0,0,61,0,69,26,13,117,0,1,150,0,0,0,185,2,16,18,0,35,12,8,18,0,5,116,40,19,280,9,0,11,0,10,17,0,0,61,7,0,215,0,14,0,12,60,50,21,2,0,86,1,39,0,0,5,20,0,17,27,0,0,6,0,11,0,18,38,0,5,20,0,4,0,4,0,0,0,1,64,8,0,0,0,0,0,0,0,0,0,0,0,0,2,26,0,0,0,0,40,0,0,0,14,0,0,0,0,4,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"33",8248,5,0,14,403,0,4369,950,234,0,2321,0,754,580,704,627,736,510,0,0,65,64,559,95,0,297,0,422,0,0,0,46,0,247,624,0,187,118,55,193,247,208,179,143,188,553,295,68,0,0,0,68,0,371,181,74,0,20,215,3,68,0,223,12,48,115,0,92,0,10,51,35,0,0,172,0,0,132,11,42,145,0,96,36,0,0,5,35,59,3,0,0,6,13,11,0,35,216,15,63,141,75,0,52,16,56,19,0,0,14,12,0,0,0,43,0,0,19,0,148,15,0,0,75,0,127,0,10,22,0,12,31,0,0,226,0,4,0,27,9,9,6,22,0,0,0,17,2,0,0,95,0,35,0,8,0,69,2,4,1,0,31,0,0,0,3,0,0,0,0,0,40,0,0,22,0,0,0,0,5,3,0,0,0,0,0,0,3,0,0,0,8,1,3,7,0,0,0,0,0,0,0,0,0,0,1,0,0,12,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
